Chr	Mid	DCHpM
15	762312	0.3562
15	762312.5	0.0516
15	762313	0.08
15	762313.5	0.103
15	762316	0.1606
15	762316.5	0.0806
15	762317.5	0.11
15	762318	0.161
15	762318.5	0.1212
15	762319.5	0.0584
15	762320.5	0.1384
15	762322	0.0584
15	762322.5	0.0628
15	762323	0.0584
15	762329	0.1684
15	762329.5	0.415
15	762330	0.2552
15	762330.5	0.3626
15	762331	0.1256
15	762331.5	0.3564
15	762332	0.08
15	762332.5	0.2406
15	762333	0.2352
15	762333.5	0.2062
15	762334.5	0.3396
15	762335	0.3454
15	762335.5	0.5342
15	762336	0.653
15	762336.5	0.365
15	762337	0.2576
15	762337.5	0.0628
15	762338	0.139
15	762338.5	0.2352
15	762339.5	0.305
15	762340	0.3216
15	762340.5	0.9804
15	762341.5	0.2638
15	762342	0.1832
15	762343	0.1796
15	762343.5	0.0516
15	762344	0.0628
15	762344.5	0.0806
15	762345	0.1168
15	762345.5	0.1384
15	762346	0.08
15	762346.5	0.3634
15	762347	0.3406
15	762347.5	0.1904
15	762348	0.2982
15	762348.5	0.0806
15	762349	0.0628
15	762349.5	0.3266
15	762350	0.3046
15	762350.5	0.1144
15	762351	0.2054
15	762351.5	0.2414
15	762352	0.0516
15	762354	0.103
15	762355	0.1316
15	762355.5	0.139
15	762356.5	0.1212
15	762357.5	0.1434
15	762358	0.206
15	762358.5	1.0368
15	762359	0.3284
15	762359.5	0.2706
15	762360	0.2638
15	762360.5	0.1254
15	762361.5	0.2866
15	762362	0.2484
15	762362.5	0.9588
15	762363	1.3442
15	762363.5	2.1142
15	762364	1.7312
15	762364.5	0.8752
15	762365	0.1168
15	762365.5	0.0516
15	762366	0.16
15	762366.5	0.305
15	762367	0.2268
15	762367.5	0.5684
15	762368	0.2528
15	762368.5	0.1428
15	762369	0.103
15	762369.5	0.1616
15	762370	0.1432
15	762370.5	0.1612
15	762371	0.0628
15	762371.5	0.0584
15	762372	0.1384
15	762372.5	0.2868
15	762373	0.4658
15	762373.5	0.2978
15	762374	0.2602
15	762375	0.2928
15	762376	0.0516
15	762377	0.0516
15	762378	0.0628
15	762379	0.1942
15	762381	0.08
15	762381.5	0.0584
15	762382	0.1316
15	762382.5	0.4314
15	762383	1.2412
15	762383.5	1.7266
15	762384	0.4318
15	762384.5	0.2552
15	762391.5	0.1614
15	762399	0.177
15	762399.5	0.0584
15	762416	0.2284
15	762421.5	0.132
15	762422	0.0584
15	762422.5	0.11
15	762424	0.4186
15	762425	0.0628
15	762426	0.827
15	762426.5	0.27
15	762427	0.1316
15	762427.5	0.103
15	762447.5	0.11
15	762501	0.08
15	762505	0.0516
15	762505.5	0.0584
15	762506.5	0.0516
15	762537.5	0.08
15	768087.5	0.3136
15	768088	0.0584
15	768116.5	0.0628
15	768122	0.0628
15	768127.5	0.0584
15	768142	0.0584
15	768144.5	0.0584
15	768145	0.0516
15	768150.5	0.11
15	768154	0.11
15	768155.5	0.0516
15	768156	0.3226
15	768156.5	0.2646
15	768157	0.1838
15	768159	0.0516
15	768160.5	0.0516
15	768163	0.0584
15	768164.5	0.0628
15	768167.5	0.0516
15	768169	0.1546
15	768172.5	0.0516
15	768173	0.0628
15	768174	0.0584
15	768175.5	0.0516
15	768178.5	0.0806
15	768179	0.1212
15	768180	0.1254
15	768181.5	0.1384
15	768183.5	0.1882
15	768184	0.0584
15	768184.5	0.555
15	768185	0.0628
15	768185.5	0.0516
15	768188	0.1142
15	768189	0.1968
15	768189.5	0.206
15	768190	1.0862
15	768193.5	0.0806
15	768195.5	0.0584
15	768196	0.19
15	768197	0.0806
15	768198.5	0.0584
15	768199	0.3184
15	768199.5	0.1384
15	768200	0.26
15	768200.5	0.3446
15	768201	0.0806
15	768202.5	0.0806
15	768203	0.1794
15	768203.5	0.103
15	768204	0.1684
15	768204.5	0.4594
15	768205	0.1968
15	768206.5	0.0516
15	768207	0.0516
15	768209	0.1212
15	768209.5	0.1032
15	768210	0.11
15	768211	0.1882
15	768212	0.08
15	768219	0.0584
15	768220	0.0516
15	768221	0.0584
15	768222	0.1428
15	768222.5	0.195
15	768224.5	0.08
15	768225.5	0.0584
15	768226	0.3406
15	768226.5	0.7768
15	768227	0.6858
15	768227.5	0.11
15	768228	0.1254
15	768230	0.0584
15	768230.5	0.5024
15	768231	0.2406
15	768231.5	0.3138
15	768232	0.0516
15	768232.5	0.0584
15	768233	0.11
15	768233.5	0.3968
15	768234	0.5068
15	768234.5	0.11
15	768235	0.3478
15	768235.5	0.1254
15	768236.5	0.0516
15	768237	0.0806
15	768237.5	0.0516
15	768242	0.0628
15	768250.5	0.0628
15	768256.5	0.08
15	768261	0.0584
15	768261.5	0.0584
15	768265.5	0.0516
15	768268.5	0.0584
15	768283.5	0.1832
15	768286	0.0584
15	768287	0.0516
15	769567.5	0.08
15	769570	0.0516
15	769571	0.0584
15	769571.5	0.0584
15	769574	0.2198
15	769577.5	0.1428
15	769578	0.0516
15	769581	0.08
15	769581.5	0.103
15	769582	0.103
15	769624	0.0516
15	769645	0.0584
15	770074	0.0628
15	770122	0.0584
15	770122.5	0.0628
15	770123	0.1254
15	770123.5	0.3446
15	770124.5	0.1144
15	770125	0.0584
15	770125.5	0.0516
15	770127	0.0516
15	770135	0.0516
15	770146.5	0.0628
15	770160.5	0.1168
15	770173.5	0.0516
15	770178.5	0.1144
15	770181	0.1882
15	770181.5	0.1658
15	770182	0.1836
15	770182.5	0.3898
15	770183.5	0.1882
15	770189.5	0.0584
15	770191.5	0.0628
15	770192	0.0628
15	770195	0.0628
15	770196	0.0516
15	770198.5	0.0584
15	770199	0.132
15	770199.5	0.161
15	770205.5	0.11
15	770208	0.1316
15	770208.5	0.453
15	770209	0.2552
15	770209.5	0.0628
15	770210	0.0584
15	770210.5	0.11
15	770211	0.1882
15	770211.5	0.139
15	770212	0.1212
15	770212.5	0.0516
15	770213	0.11
15	770213.5	1.0914
15	770214	0.3114
15	770214.5	0.4104
15	770215	0.139
15	770215.5	0.2172
15	770217	0.0584
15	770218	0.0516
15	770221	0.0516
15	770222	0.0516
15	770226.5	0.0628
15	770233	0.0628
15	770233.5	0.0584
15	770235	0.0628
15	770237	0.0516
15	770240	0.0516
15	770242.5	0.1168
15	770248	0.0806
15	770249	0.0584
15	770262.5	0.0628
15	770263.5	0.103
15	770264.5	0.1434
15	770265	0.0516
15	770266	0.0628
15	770266.5	0.1144
15	770267	0.0516
15	770267.5	0.1032
15	770268	0.0516
15	770268.5	0.139
15	770269	0.0584
15	770269.5	0.2062
15	770270	0.1322
15	770270.5	0.2062
15	770271	0.1684
15	770271.5	0.11
15	770273	0.0806
15	770273.5	0.0628
15	770274	0.275
15	770274.5	0.6024
15	770275	0.4554
15	770275.5	1.126
15	770276	0.2116
15	770276.5	0.292
15	770277	0.0628
15	770277.5	0.1794
15	770278.5	0.0806
15	770280.5	0.0628
15	770283.5	0.161
15	770284	0.0516
15	770284.5	0.1882
15	770287	0.0516
15	770294	0.0628
15	770309	0.103
15	770311.5	0.2172
15	770314	0.0516
15	770319.5	0.11
15	770332.5	0.0584
15	770337.5	0.139
15	770338	0.3744
15	770338.5	0.0584
15	770339.5	0.103
15	770340	0.0628
15	770341	0.0584
15	770341.5	0.139
15	770345.5	0.0584
15	770346	0.0516
15	770349	0.11
15	770358	0.0516
15	770358.5	0.161
15	770359	0.11
15	770359.5	0.08
15	770360	0.3898
15	770360.5	0.103
15	770361.5	0.0584
15	770362	0.1212
15	770364	0.11
15	770364.5	0.08
15	770365.5	0.0516
15	770368.5	0.0516
15	770369	0.08
15	770369.5	0.0584
15	770370	0.11
15	770370.5	0.0584
15	770371	0.1384
15	770371.5	0.0584
15	770372	0.1212
15	770372.5	0.242
15	770373	0.0516
15	770375	0.0628
15	770375.5	0.1684
15	770377	0.0584
15	770377.5	0.2354
15	770380	0.08
15	770383	0.0628
15	770386	0.1546
15	770387.5	0.1254
15	770388	0.0516
15	770389	0.177
15	770389.5	0.1316
15	770391	0.177
15	770391.5	0.161
15	770394.5	0.08
15	770395	0.08
15	770402	0.5106
15	770402.5	0.139
15	770403	0.3442
15	770403.5	0.1434
15	770404	0.0516
15	770406	0.0516
15	770407.5	0.0516
15	770408.5	0.139
15	770410	0.0584
15	770410.5	0.1168
15	770415.5	0.0584
15	770423.5	0.0516
15	770424.5	0.103
15	770427.5	0.0584
15	770431	0.0516
15	770442	0.0584
15	770459	0.0516
15	770480.5	0.0516
15	770511.5	0.1658
15	770512	0.0584
15	770513	0.0584
15	770524.5	0.1254
15	770604.5	0.0628
15	770617	0.0806
15	770630.5	0.0516
15	770672.5	0.0516
15	770708	0.08
15	772233.5	0.0516
15	772276	0.0806
15	772281	0.0516
15	772285	0.0584
15	772328	0.08
15	772328.5	0.0516
15	772333.5	0.08
15	772335.5	0.0516
15	772344.5	0.0584
15	772345	0.08
15	772345.5	0.0584
15	772347	0.1144
15	772347.5	0.1838
15	772354.5	0.0584
15	772355	0.1254
15	772379	0.08
15	772380.5	0.0584
15	772385.5	0.0516
15	772386	0.0516
15	772405.5	0.2198
15	772406	0.0516
15	774373	0.08
15	775511	0.0516
15	775527.5	0.0516
15	775553.5	0.0516
15	775556	0.1726
15	775556.5	0.0584
15	779939.5	0.161
15	779940	0.0584
15	779940.5	0.0628
15	779941	0.0806
15	779942	0.08
15	779953	0.0516
15	779962.5	0.0516
15	780757	0.0628
15	781577	0.0584
15	781579	0.0628
15	781580	0.0516
15	781580.5	0.08
15	781584	0.0516
15	781596.5	0.0516
15	781631.5	0.0628
15	781632	0.0628
15	781632.5	0.08
15	781634	0.0516
15	781638	0.0584
15	781639	0.1316
15	781646.5	0.0516
15	781656.5	0.1168
15	781657.5	0.0584
15	781686	0.0516
15	781687.5	0.1948
15	781688	0.206
15	781689	0.0628
15	781689.5	0.1316
15	781690	0.0516
15	781691	0.0516
15	781692	0.0628
15	781693	0.183
15	781694	0.08
15	781695	0.0516
15	781699.5	0.1546
15	781700.5	0.2416
15	781702.5	0.08
15	781703	0.0516
15	781712.5	0.2268
15	781713	0.0584
15	781713.5	0.132
15	781714	0.08
15	781714.5	0.1384
15	781715	0.0516
15	781715.5	0.1142
15	781721.5	0.0806
15	781722	0.0516
15	781734	0.0584
15	781735.5	0.0516
15	781736	0.0584
15	781743.5	0.08
15	781745	0.11
15	781748	0.2412
15	781749.5	0.1752
15	783364.5	0.0516
15	783365.5	0.0628
15	783407	0.08
15	783416	0.08
15	783433.5	0.08
15	783452.5	0.0628
15	783456.5	0.0628
15	783481.5	0.08
15	783483	0.08
15	784715	0.0584
15	784721	0.0584
15	785423	0.0806
15	786961	0.0516
15	786982	0.0584
15	787071	0.0806
15	790117.5	0.0516
15	790118	0.0516
15	790118.5	0.0516
15	790119	0.0584
15	790119.5	0.103
15	790120.5	0.132
15	790160.5	0.0628
15	790161.5	0.0516
15	792311.5	0.16
15	792336	0.0516
15	792427	0.0584
15	792443	0.0584
15	795542	0.0584
15	795616	0.08
15	795625.5	0.0584
15	795683	0.0516
15	795685.5	0.0516
15	795688.5	0.139
15	795689	0.0516
15	795696	0.0584
15	795942	0.1168
15	796049	0.0628
15	797032	0.0628
15	797041.5	0.0584
15	797045	0.0584
15	797050	0.0516
15	797092.5	0.0584
15	797101.5	0.0628
15	797104	0.0516
15	797106	0.103
15	797130.5	0.0584
15	797132.5	0.0584
15	797133.5	0.0806
15	797138.5	0.0628
15	797140	0.139
15	797141.5	0.0516
15	797142.5	0.0628
15	797151	0.0516
15	797207.5	0.08
15	797211.5	0.0806
15	797212	0.0516
15	797224.5	0.1546
15	800837.5	0.0516
15	800838.5	0.0516
15	800839.5	0.2286
15	800858	0.0584
15	800880.5	0.0584
15	802402.5	0.0516
15	802406.5	0.0584
15	802416	0.0806
15	802421.5	0.08
15	802433	0.0516
15	803505.5	0.0584
15	803510.5	0.0584
15	803512.5	0.0584
15	803514	0.0584
15	803518.5	0.0628
15	803520.5	0.1316
15	803521	0.0584
15	803521.5	0.0516
15	803530.5	0.0628
15	803534	0.1384
15	803534.5	0.1212
15	803536	0.0516
15	803540	0.08
15	803551.5	0.0516
15	803552	0.0628
15	803553	0.3848
15	803553.5	0.0516
15	803554	0.206
15	803555	0.103
15	803555.5	0.334
15	803556	0.0584
15	803557	0.103
15	803558	0.103
15	803560	0.103
15	803561.5	0.1322
15	803563	0.1142
15	803563.5	0.0516
15	803567	0.08
15	803576	0.0628
15	803587.5	0.08
15	803606	0.0584
15	803635	0.0584
15	804267	0.0516
15	804278	0.2704
15	804278.5	0.0516
15	804279	0.0584
15	804281.5	0.0584
15	804282	0.08
15	804282.5	0.08
15	804303.5	0.103
15	804304	0.0516
15	804304.5	0.1254
15	804849	0.0516
15	807094	0.08
15	807168	0.0516
15	807185.5	0.1384
15	807194.5	0.0584
15	807195	0.0516
15	807196.5	0.0584
15	807207	0.0628
15	807211	0.08
15	807217	0.0584
15	807222	0.0516
15	807224.5	0.0516
15	807231	0.0584
15	807233.5	0.0584
15	807239	0.1168
15	807245	0.0584
15	807246	0.08
15	807378.5	0.0628
15	810886.5	0.08
15	810909.5	0.0516
15	810926	0.0584
15	813755	0.0516
15	813757	0.08
15	813772	0.0628
15	813799	0.08
15	813807	0.0628
15	813817.5	0.08
15	813837.5	0.0584
15	813842	0.0584
15	813844	0.0584
15	813846.5	0.08
15	813848	0.0516
15	813849.5	0.0628
15	813853.5	0.0584
15	813894.5	0.08
15	813897	0.0584
15	817077	0.0516
15	817081.5	0.0516
15	817082.5	0.0516
15	817128	0.0516
15	818518	0.08
15	818541	0.0806
15	818579.5	0.0806
15	818583	0.08
15	818583.5	0.1614
15	818591	0.0516
15	818592	0.0516
15	820290	0.0584
15	820293	0.0516
15	820330.5	0.0516
15	820332.5	0.0516
15	820372	0.1142
15	822946.5	0.0516
15	825217.5	0.0584
15	825365	0.0584
15	825380	0.0628
15	825430.5	0.1142
15	825435	0.103
15	825525	0.0516
15	825535.5	0.0516
15	825536	0.0584
15	825537.5	0.0584
15	825555	0.1212
15	825555.5	0.1212
15	825580	0.0584
15	825592	0.0516
15	825593	0.0584
15	825596.5	0.0584
15	825597	0.103
15	825598.5	0.0584
15	825599	0.08
15	825600.5	0.0584
15	825601	0.1428
15	825601.5	0.0584
15	825602	0.0516
15	825602.5	0.0516
15	825603	0.0584
15	825603.5	0.1684
15	825604.5	0.1614
15	825605.5	0.08
15	825606	0.1546
15	825607	0.177
15	825607.5	0.0516
15	825613	0.0516
15	825613.5	0.0584
15	825615.5	0.1254
15	825617	0.0806
15	825617.5	0.0628
15	825618.5	0.0584
15	825619	0.0584
15	825621	0.08
15	825622	0.0806
15	825623	0.0584
15	825624	0.1168
15	825624.5	0.0516
15	825625	0.0584
15	825625.5	0.3156
15	825626	0.0516
15	825626.5	0.0628
15	825627.5	0.0628
15	825628	0.0516
15	825628.5	0.0516
15	825629	0.2012
15	825630	0.542
15	825631.5	0.0516
15	825632	0.177
15	825633	0.1658
15	825633.5	0.2396
15	825634	0.08
15	825634.5	0.0806
15	825635	0.1144
15	825637.5	0.1168
15	825638.5	0.1428
15	825639	0.0516
15	825639.5	0.2936
15	825640	0.2416
15	825640.5	0.1384
15	825641	0.0628
15	825641.5	0.0628
15	825642	0.1212
15	825642.5	0.0628
15	825643.5	0.1212
15	825644.5	0.0516
15	825645	0.4012
15	825645.5	0.337
15	825646	0.1144
15	825646.5	0.3812
15	825647	0.305
15	825647.5	0.213
15	825648	0.2714
15	825649	0.3
15	825649.5	0.6768
15	825650	0.799
15	825650.5	0.1836
15	825651	0.0584
15	825651.5	0.4618
15	825652	0.5804
15	825652.5	0.4704
15	825653	0.275
15	825653.5	0.1904
15	825654	0.0516
15	825654.5	0.0584
15	825655	0.0584
15	825657	0.3564
15	825657.5	0.3488
15	825658	0.1256
15	825658.5	0.2912
15	825659	0.1316
15	825660	0.1316
15	825660.5	0.0584
15	825663	0.1212
15	825664	0.1384
15	825665.5	0.0584
15	825666	0.1316
15	825666.5	0.1546
15	825667	0.6586
15	825667.5	0.8732
15	825668	0.704
15	825668.5	0.8776
15	825669	0.0628
15	825669.5	0.139
15	825670	0.0584
15	825672	0.0584
15	825672.5	0.0516
15	825673	0.2286
15	825677	0.3488
15	825678	0.4216
15	825678.5	0.293
15	825679	0.1384
15	825680.5	0.0584
15	825682	0.11
15	825682.5	0.1032
15	825683	0.103
15	825683.5	0.0584
15	825684	0.139
15	825685	0.08
15	825686.5	0.0628
15	825688	0.0516
15	825688.5	0.0584
15	825689	0.139
15	825689.5	0.0584
15	825694.5	0.1322
15	825695	0.3314
15	825695.5	0.1212
15	825696	0.183
15	825696.5	0.0584
15	825721	0.0516
15	825723.5	0.0628
15	825731	0.0584
15	825731.5	0.08
15	825732.5	0.0584
15	825733.5	0.1254
15	825747.5	0.0584
15	825748	0.19
15	825748.5	0.11
15	825750	0.0584
15	825753	0.0516
15	825753.5	0.0628
15	825755.5	0.08
15	825760	0.1168
15	825761	0.0516
15	825761.5	0.08
15	825772	0.0584
15	825775.5	0.0516
15	825778.5	0.0516
15	825781	0.0516
15	825783	0.0628
15	825791	0.0516
15	825798.5	0.0516
15	825800.5	0.08
15	825801	0.0584
15	825802	0.08
15	825807.5	0.183
15	825808.5	0.0584
15	825810.5	0.08
15	825811	0.0584
15	825811.5	0.08
15	825812	0.0516
15	825823	0.103
15	825829	0.0584
15	825834.5	0.1614
15	825839	0.0584
15	825840.5	0.11
15	825843	0.0628
15	825843.5	0.0516
15	825845.5	0.0806
15	825846.5	0.0516
15	825847	0.2126
15	825847.5	0.2466
15	825848	0.0584
15	825848.5	0.0584
15	825849	0.16
15	825849.5	0.0584
15	825850	0.08
15	825850.5	0.4798
15	825851	1.1942
15	825851.5	0.19
15	825852	0.1882
15	825852.5	0.11
15	825853.5	0.0516
15	825855	0.1316
15	825860	0.0584
15	825863	0.0584
15	825864.5	0.0628
15	825866	0.0806
15	825866.5	0.0584
15	825868	0.0584
15	825869.5	0.0628
15	825870.5	0.0584
15	825873.5	0.2172
15	825876	0.0584
15	825876.5	0.0516
15	825880	0.0584
15	825882	0.0628
15	825883	0.19
15	825883.5	0.11
15	825885	0.132
15	825886	0.0584
15	825888	0.0516
15	825893	0.0806
15	825893.5	0.5684
15	825894	1.9772
15	825894.5	0.1316
15	825895	0.103
15	825895.5	0.1428
15	825896	0.0516
15	825898	0.0516
15	825898.5	0.0584
15	825901	0.2054
15	825901.5	0.3744
15	825902	0.08
15	825902.5	0.1726
15	825904	0.2054
15	825905.5	0.0806
15	825906.5	0.0806
15	825907.5	0.0584
15	825908	0.177
15	825908.5	0.3358
15	825909	2.1952
15	825909.5	0.861
15	825910	0.1254
15	825910.5	0.1882
15	825911	0.1546
15	825912	0.0516
15	825914	0.08
15	825918.5	0.1384
15	825924.5	0.0516
15	825938	0.0516
15	825945.5	0.0628
15	825948.5	0.0584
15	825949.5	0.0806
15	825950.5	0.0806
15	825951	0.195
15	825951.5	0.4616
15	825952	1.2854
15	825952.5	0.4482
15	825953	0.206
15	825953.5	0.213
15	825954	0.0806
15	825955	0.2458
15	825955.5	0.08
15	825956	0.139
15	825956.5	0.0584
15	825957	0.213
15	825957.5	0.1168
15	825958	0.1428
15	825959	0.0584
15	825960	0.0584
15	825960.5	0.0584
15	825961	0.08
15	825962.5	0.0516
15	825971	0.103
15	826003	0.0584
15	826067.5	0.0584
15	826097	0.08
15	826103	0.08
15	830819.5	0.0516
15	830829.5	0.0584
15	830832	0.0516
15	830879.5	0.0516
15	830888	0.0516
15	830889.5	0.0516
15	830890	0.0584
15	830907.5	0.0628
15	830909.5	0.0584
15	830931.5	0.0516
15	830951	0.0584
15	830951.5	0.0806
15	830956	0.0516
15	830956.5	0.0584
15	832027.5	0.0584
15	832067	0.08
15	832148	0.0516
15	832148.5	0.1168
15	832149.5	0.0516
15	832151.5	0.1168
15	832152	0.1032
15	832153.5	0.0584
15	832154	0.1254
15	832154.5	0.19
15	832155.5	0.2354
15	832156	0.19
15	832173.5	0.0584
15	832174	0.0584
15	832179	0.1614
15	832181.5	0.0516
15	832184	0.1168
15	832184.5	0.11
15	832185	0.0584
15	832185.5	0.1794
15	832191	0.1904
15	832191.5	0.08
15	832192	0.0806
15	832194	0.0516
15	832194.5	0.0516
15	832196	0.0516
15	832209	0.0584
15	832217	0.0584
15	832217.5	0.0584
15	832235	0.0584
15	832235.5	0.11
15	832238	0.0584
15	832238.5	0.0516
15	832239	0.0584
15	832240	0.0584
15	832240.5	0.1614
15	832241	0.0584
15	832241.5	0.3366
15	832242	0.1322
15	832242.5	0.08
15	832243.5	0.2706
15	832244	0.0584
15	832244.5	0.11
15	832245	0.0584
15	832246	0.11
15	832246.5	0.3588
15	832247.5	0.0584
15	832248	0.0516
15	832248.5	0.0516
15	832249	0.0628
15	832250	0.103
15	832250.5	0.0584
15	832252.5	0.0516
15	832256	0.0584
15	832257.5	0.1384
15	832258	0.0516
15	832258.5	0.1832
15	832259	0.4138
15	832259.5	0.532
15	832260	0.322
15	832260.5	0.2462
15	832261	0.1614
15	832261.5	0.3668
15	832262	0.1546
15	832262.5	0.1144
15	832263	0.11
15	832263.5	0.08
15	832265	0.103
15	832266	0.0516
15	832266.5	0.0584
15	832267	0.0584
15	832268.5	0.161
15	832270	0.1212
15	832271	0.1796
15	832271.5	0.2242
15	832272	0.1316
15	832272.5	0.1316
15	832273	0.0584
15	832274	0.0628
15	832275.5	0.0628
15	832277.5	0.1032
15	832278	0.103
15	832278.5	0.0516
15	832280	0.0516
15	832282	0.3694
15	832283	0.0516
15	832284	0.3674
15	832284.5	0.1316
15	832285	0.16
15	832286	0.19
15	832287	0.0516
15	832287.5	0.1032
15	832289.5	0.1212
15	832290.5	0.4282
15	832291	0.0516
15	832292.5	0.0628
15	832293	0.0584
15	832295	0.0806
15	832295.5	0.0516
15	832296	0.0516
15	832296.5	0.1212
15	832297	0.0516
15	832301	0.08
15	832302.5	0.0516
15	832303	0.0584
15	832303.5	0.1254
15	832305	0.0806
15	832306	0.08
15	832306.5	0.4102
15	832307	0.1752
15	832308.5	0.0584
15	832309	0.08
15	832309.5	0.1728
15	832311	0.0628
15	832311.5	0.1144
15	832312	0.0584
15	832315	0.0516
15	832325.5	0.0628
15	832326	0.305
15	832326.5	0.2242
15	832327	0.0584
15	832331	0.0516
15	832335.5	0.08
15	832337.5	0.0628
15	832343.5	0.0584
15	832359.5	0.0584
15	832536	0.0584
15	832536.5	0.0584
15	832538.5	0.139
15	832551	0.08
15	832564.5	0.0516
15	832571	0.08
15	832630.5	0.0516
15	836756.5	0.0516
15	836823	0.0584
15	836880.5	0.1212
15	836894.5	0.0516
15	836903.5	0.103
15	836912	0.08
15	836913.5	0.0806
15	836941	0.0584
15	836941.5	0.0584
15	836942	0.0516
15	836942.5	0.0628
15	836943	0.0584
15	836952.5	0.08
15	836954	0.0628
15	837121	0.0516
15	837155.5	0.0628
15	837161	0.2396
15	837161.5	0.4296
15	837162	0.4228
15	837167	0.08
15	837186.5	0.1658
15	837203	0.0516
15	837209.5	0.0806
15	837212	0.0584
15	837214	0.0516
15	837215.5	0.0516
15	837227.5	0.0628
15	837231	0.08
15	837242	0.0628
15	837243	0.0584
15	837249	0.0584
15	837249.5	0.103
15	837250	0.2978
15	837250.5	0.1428
15	837251	0.0584
15	837251.5	0.0628
15	837252	0.0584
15	837252.5	0.0584
15	837253	0.212
15	837253.5	0.08
15	837254	0.206
15	837256	0.1428
15	837258	0.0628
15	837258.5	0.0516
15	837259.5	0.0516
15	837260.5	0.1384
15	837261.5	0.1658
15	837262	0.0584
15	837263	0.08
15	837269	0.0516
15	837271	0.0516
15	837276	0.0516
15	837278.5	0.2116
15	837279	0.08
15	837296.5	0.0584
15	837357	0.1428
15	837364	0.08
15	837369.5	0.08
15	837372	0.1254
15	837373	0.0628
15	837376	0.1254
15	837418.5	0.0516
15	837421.5	0.0628
