id	Meiosis	threshold	Genotype	GenotypeID	chr	start5	start3	stop5	stop3	debut	fin	type	chromatids	len_min	len_mid	len_max	nb_seg	seg_len_mid	seg_len_min	seg_len_max	seg_start5	seg_start3	seg_stop5	seg_stop3	PanHpM	GenomeHpM	Obs_Exp_HpM	nb_snp	seg_nb_SNP	SpAff	groupe	classe	LSB	LCO	LNCO	CutMin	CutMax	MaxNCO	MinNCO	midpoint	midpoint1	midpoint2	midpoint3	commande	Notes	B_type	extend	LocalEventHpM_NWT	LocalEventHpM_Ntel	LocalEventHpM_Ntkd	LocalEventHpM_SFA	LocalEventHpM_DC
59	WT1	1500	WT	1	7	905275	905665	906181	906494	905469.75	906337.75	(5:3)_(6:2)_(4:4aCO)	2_nonsis	517	868	1218	3	476_392	                      45_0	906_784	905275_905710_906181	905665_906181_906494	905710_906181_993243	906181_906494_993308	651.47	101	6.42	4	3_1	3_4	1	7	1	1	0	1	1	0	0	905903.75	905903.75	NA	NA	                      graph_bin_annot3(7,904000,907000,c(3,4,5,6))		One-Sided Unidirectional	609	517.9261	584.7433	424.786	197.0065	14.466
58	WT1	1500	WT	1	7	846750	846870	847980	848452	846810	848216	(3:5)_(4:4)_(3:5)_(4:4aCO)	2_nonsis	1111	1406	1701	4	84_173_1150	                      0_73_837	167_273_1462	846750_846870_846990_847980	846870_846917_847143_848452	846870_846990_847980_905275	846917_847143_848452_905665	25.66	142	0.18	13	1_5_7	3_3_3	1	12	1	1	0	1	1	0	0	847513	847513	NA	NA	                      graph_bin_annot3(7,845000,849000,c(3,4,7,8))		One-Sided Unidirectional	850.5	31.3365	31.8294	45.9857	30.2905	0.166
51	WT1	1500	WT	1	7	55957	57501	55957	57501	56343	57115	(4:4aCO)	2_nonsis	0	772	1543	1	0	0	0	55957	57501	194553	195492	347.45	128	2.7	0	0	0	1	100	1	1	0	1	1	0	0	56729	56729	NA	NA	                      graph_bin_annot3(7,54000,58000,c(1,2,5,6))		No Strand Transfer	771.5	574.4847	688.0767	561.0966	62.9995	7.4172
52	WT1	1500	WT	1	7	194553	195492	196614	196684	195022.75	196648.75	(5:3)_(4:4aCO)_(2:6)_(4:4a)	2_nonsis	1123	1626	2130	4	801_270_556	                      312_69_339	1290_471_772	194553_195804_195912_196614	195492_195843_196275_196684	195804_195912_196614_352658	195843_196275_196684_352838	171.26	177	0.97	13	7_2_4	347_8_34	3	20	1	1	0	2	2	1	1	195835.75	195835.75	NA	NA	                      graph_bin_annot3(7,193000,197000,c(3,4,7,8))		One-Sided Bidirectional	1065	137.2386	180.0017	128.806	125.405	0.944
61	WT1	1500	WT	1	7	1019970	1020978	1022499	1022816	1020473.75	1022657.75	(3:5)_(4:4)_(5:3)_(6:2)_(5:3)_(6:2)_(4:4aCO)	2_nonsis	1522	2184	2845	7	547_262_424_281_369_300	                      0_13_67_0_208_112	1094_512_780_562_530_489	1019970_1020978_1021077_1021557_1021857_1022327_1022499	1020978_1021064_1021490_1021857_1022119_1022387_1022816	1020978_1021077_1021557_1021857_1022327_1022499_1064130	1021064_1021490_1021857_1022119_1022387_1022816_1090940	355.35	237	1.5	16	1_2_2_1_6_4	2_2_234_2_2_2	3	20	1	1	0	2	2	1	1	1021565.75	1021565.75	NA	NA	                      graph_bin_annot3(7,1018000,1023000,c(1,2,3,4))		One-Sided Bidirectional	1422.5	485.8736	444.5284	331.7251	388.0528	7.4114
62	WT1	1500	WT	1	8	50566	50660	50660	50752	50613	50706	5:3	1	1	93	185	1	93	0	186	50566_50660	50660_50752	50660_97245	50752_97536	287.73	15	18.68	1	1	4	1	1	1	0	1	1	1	1	1	50659.5	50659.5	NA	NA	                      graph_bin_annot3(8,49000,51000,c(3,4))		One-Sided	92.5	305.1723	295.7561	149.4984	155.8458	17.8044
64	WT1	1500	WT	1	8	198244	198762	198762	199794	198503	199278	(6:2)_(4:4aCO)	2_nonsis	1	775	1549	2	775	0	1550	198244_198762	198762_199794	198762_342405	199794_342575	68.11	129	0.53	1	1	34	1	15	1	1	0	1	2	1	0	198890.5	198890.5	NA	NA	                      graph_bin_annot3(8,197000,200000,c(3,4,5,6))		Full Conversion	774.5	83.4178	60.6451	98.5038	61.8418	0.3954
65	WT1	1500	WT	1	8	342405	342575	345623	345844	342489.75	345733.75	(3:5)_(5:3)_(4:4aCO)_(5:3)_(4:4a)	2_nonsis	3049	3244	3438	5	420_2090_123_610	                      211_1907_0_435	630_2273_246_785	342405_342786_344942_345059_345623	342575_343035_345059_345188_345844	342786_344942_345059_345623_430583	343035_345059_345188_345844_431645	86.86	286	0.3	20	5_8_1_6	3_12_4_4	3	20	1	1	0	2	2	1	1	344111.75	344111.75	NA	NA	                      graph_bin_annot3(8,341000,346000,c(1,2,3,4))		One-Sided Bidirectional	1719	136.0709	106.5089	137.3039	136.3375	0.759
63	WT1	1500	WT	1	8	97245	97536	99909	101246	97390.5	100577.5	(5:3)_(5:3a)_(4:4)_(5:3b)_(4:4aCO)	3	2374	3187	4000	0	591_448_1080_1067	                      179_128_628_0	1003_769_1533_2134	97245_97715_98376_99112_99909	97536_98248_98484_99909_101246	97715_98376_99112_99909_198244	98248_98484_99909_101246_198762	727.48	333	2.18	13	4_3_5_1	3_34_4_7	0	2	2	1	1	2	2	1	1	98984	98187.25	99780.75	NA	                      graph_bin_annot3(8,96000,102000,c(1,2,3,4,7,8))		>2 Chr CO	2000	595.622	622.8803	588.6023	376.7491	6.0422
72	WT1	1500	WT	1	9	266803	267668	267764	268176	267235.75	267969.75	3:5	1	97	734	1372	1	734	96	1373	266803_267764	267668_268176	267764_337948	268176_338050	609.03	114	5.33	2	2	7	1	2	1	0	1	1	1	1	1	267602.75	267602.75	NA	NA	                      graph_bin_annot3(9,265000,269000,c(7,8))		One-Sided	686	721.0786	885.3862	786.852	1230.5305	22.695
74	WT1	1500	WT	1	9	386447	386492	388227	388652	386469.5	388439.5	3:5_4:4_3:5_4:4_3:5_4:4_3:5a_2:6_3:5a_2:6	1	1736	1970	2204	10	32_25_48_64_169_146_936_115_196_240	                      0_0_19_23_100_0_814_74_157_10	64_50_78_104_238_291_1058_156_235_469	386447_386492_386511_386561_386612_386765_386850_387870_387982_388183_388227	386492_386511_386542_386589_386665_386850_387056_387908_388026_388217_388652	386492_386511_386561_386612_386765_386850_387870_387982_388183_388227_397647	386511_386542_386589_386665_386850_387056_387908_388026_388217_388652_397671	123.88	184	0.68	39	1_1_3_3_3_1_17_3_4_3	8_8_8_8_8_8_7_8_8_8	2	18	1	0	1	1	1	1	1	387454.5	387454.5	NA	NA	                      graph_bin_annot3(9,385000,389000,c(7,8))		Two-sided + patch	1102	210.2453	205.1001	112.4368	108.5225	4.14
73	WT1	1500	WT	1	9	337948	338050	339305	340356	337998.75	339830.75	5:3_6:2_4:4_5:3a	1	1256	1832	2407	4	69_48_1094_620	                      0_0_970_0	138_95_1219_1241	337948_338050_338086_339115_339305	338050_338086_338145_339305_340356	338050_338086_339115_339305_386447	338086_338145_339305_340356_386492	3320.05	200	16.57	8	1_1_5_1	4_3_34_3	2	23	1	0	1	1	1	1	1	338914.75	338914.75	NA	NA	                      graph_bin_annot3(9,336000,341000,c(3,4))		Two-sided + patch	1203.5	2581.0613	2591.09	3347.2138	2011.0653	159.2006
75	WT1	1500	WT	1	9	397647	397671	398583	398957	397659	398770	(6:2)_(4:4aCO)_(6:2)_(4:4a)	2_nonsis	913	1111	1309	4	202_671_238	                      84_514_0	321_828_475	397647_397755_398482_398583	397671_397968_398583_398957	397755_398482_398583_430585	397968_398583_398957_439888	42.94	109	0.39	16	2_13_1	34_78_78	1	12	1	1	0	1	1	0	0	398214.5	398214.5	NA	NA	                      graph_bin_annot3(9,396000,399000,c(3,4,7,8))		One-Sided Unidirectional	654.5	108.0512	96.259	51.4515	25.6284	0.3074
70	WT1	1500	WT	1	9	185865	188629	185865	188629	186556	187938	(4:4aCO)	2_nonsis	0	1382	2763	1	0	0	0	185865	188629	254153	254261	465.9	230	2.03	0	0	0	1	100	1	1	0	1	1	0	0	187247	187247	NA	NA	                      graph_bin_annot3(9,184000,189000,c(5,6,7,8))		No Strand Transfer	1381.5	438.5916	318.2976	421.2067	235.2426	4.326
71	WT1	1500	WT	1	9	254153	254261	254765	255654	254207.25	255209.25	(5:3)_(3:5)_(4:4aCO)	2_nonsis	505	1002	1500	3	346_657	                      96_17	595_1297	254153_254357_254765	254261_254748_255654	254357_254765_266803	254748_255654_267668	676.15	125	5.41	5	3_2	8_34	3	20	1	1	0	2	2	1	1	254708.25	254708.25	NA	NA	                      graph_bin_annot3(9,253000,256000,c(3,4,7,8))		One-Sided Bidirectional	750	755.8906	654.8075	684.0364	684.4888	35.1718
82	WT1	1500	WT	1	10	633146	633240	633240	633350	633193	633295	5:3	1	1	102	203	1	102	0	204	633146_633240	633240_633350	633240_715592	633350_716361	585.34	17	34.64	1	1	7	1	1	1	0	1	1	1	1	1	633244	633244	NA	NA	                      graph_bin_annot3(10,632000,634000,c(7,8))		One-Sided	101.5	737.2439	726.9803	773.5152	494.5513	29.739
79	WT1	1500	WT	1	10	360588	360746	361485	361643	360667	361564	3:5_4:4_3:5a	1	740	897	1054	3	204_178_514	                      21_0_361	388_357_667	360588_360767_360976_361485	360746_360976_361124_361643	360767_360976_361485_423783	360976_361124_361643_424383	708.72	88	8.08	7	2_1_4	1_1_2	2	16	1	0	1	1	1	1	1	361115.5	361115.5	NA	NA	                      graph_bin_annot3(10,359000,362000,c(1,2))		Two-sided	527	718.6558	947.518	797.0965	719.3189	29.911
80	WT1	1500	WT	1	10	423783	424383	424743	425486	424082.75	425114.75	(5:3)_(4:4aCO)	2_nonsis	361	1032	1702	2	1032	360	1703	423783_424743	424383_425486	424743_568805	425486_570822	199.39	142	1.41	6	6	8	1	1	1	1	0	1	1	0	0	424598.75	424598.75	NA	NA	                      graph_bin_annot3(10,422000,426000,c(1,2,7,8))		One-Sided Unidirectional	851	206.0106	161.372	200.9472	70.1983	2.4974
81	WT1	1500	WT	1	10	568805	570822	570822	573135	569813.5	571978.5	(2:6)_(4:4aCO)	2_nonsis	1	2165	4329	2	2165	0	4330	568805_570822	570822_573135	570822_633146	573135_633240	2742.11	360	7.61	1	1	78	1	16	1	1	0	1	2	1	0	570896	570896	NA	NA	                      graph_bin_annot3(10,567000,574000,c(1,2,7,8))		Full Conversion	2164.5	1914.2109	2045.8595	3043.2019	2142.1784	64.2994
83	WT1	1500	WT	1	10	715592	716361	715592	716361	715784.5	716168.5	(4:4aCO)	2_nonsis	0	384	768	1	0	0	0	715592	716361	726401	745751	141.65	64	2.22	0	0	0	1	100	1	1	0	1	1	0	0	715976.5	715976.5	NA	NA	                      graph_bin_annot3(10,714000,717000,c(5,6,7,8))		No Strand Transfer	384	143.154	221.5974	85.4143	23.6635	1.8348
88	WT1	1500	WT	1	11	417115	417216	418278	418630	417165.75	418453.75	3:5_3:5a	1	1063	1288	1514	2	852_436	                      541_0	1163_873	417115_417757_418278	417216_418278_418630	417757_418278_524802	418278_418630_524820	44.42	126	0.35	4	3_1	2_12	2	12	1	0	1	1	1	1	1	417809.75	417809.75	NA	NA	                      graph_bin_annot3(11,416000,419000,c(1,2))		Two-sided	757	124.0556	144.9469	110.2651	14.5929	1.165
87	WT1	1500	WT	1	11	358455	358714	360019	360238	358584.5	360128.5	(6:2)_(4:4)_(4:4aCO)	2_nonsis	1306	1544	1782	3	290_1254	                      120_1103	461_1404	358455_358834_360019	358714_358916_360238	358834_360019_417115	358916_360238_417216	16.78	148	0.11	12	2_10	12_12	1	12	1	1	0	1	1	0	0	359356.5	359356.5	NA	NA	                      graph_bin_annot3(11,357000,361000,c(1,2,5,6))		One-Sided Unidirectional	891	7.9125	6.6374	5.2854	5.9057	0
85	WT1	1500	WT	1	11	173315	173801	173315	173801	173437	173679	(4:4aCO)	2_nonsis	0	242	485	1	0	0	0	173315	173801	289859	291136	0.99	40	0.02	0	0	0	1	100	1	1	0	1	1	0	0	173558	173558	NA	NA	                      graph_bin_annot3(11,172000,174000,c(3,4,5,6))		No Strand Transfer	242.5	3.6528	3.1404	2.5902	1.6675	0
86	WT1	1500	WT	1	11	289859	291136	289859	291136	290178.5	290816.5	(4:4aCO)	2_nonsis	0	638	1276	1	0	0	0	289859	291136	358455	358714	12.34	106	0.12	0	0	0	1	100	1	1	0	1	1	0	0	290497.5	290497.5	NA	NA	                      graph_bin_annot3(11,288000,292000,c(3,4,7,8))		No Strand Transfer	638	11.4894	9.5526	10.457	11.3879	0
91	WT1	1500	WT	1	12	234378	234633	234824	235352	234505.75	235087.75	5:3	1	192	582	973	1	582	191	974	234378_234824	234633_235352	234824_281289	235352_282215	336.1	81	4.15	4	4	2	1	1	1	0	1	1	1	1	1	234796.75	234796.75	NA	NA	                      graph_bin_annot3(12,233000,236000,c(1,2))		One-Sided	486.5	425.9995	319.4554	558.8473	560.0329	15.4532
97	WT1	1500	WT	1	12	729962	730685	730778	731012	730323.25	730895.25	3:5	1	94	572	1049	1	572	93	1050	729962_730778	730685_731012	730778_783055	731012_783530	30.11	87	0.34	3	3	1	1	2	1	0	1	1	1	1	1	730609.25	730609.25	NA	NA	                      graph_bin_annot3(12,728000,732000,c(1,2))		One-Sided	524.5	84.2178	83.6685	82.0299	54.9395	0.8604
102	WT1	1500	WT	1	12	975970	981911	982257	983190	978940.5	982723.5	3:5	1	347	3783	7219	1	3783	346	7220	975970_982257	981911_983190	982257_1055872	983190_1056105	248.25	601	0.41	2	2	1	1	2	1	0	1	1	1	1	1	980832	980832	NA	NA	                      graph_bin_annot3(12,974000,984000,c(1,2))		One-Sided	3609.5	257.5132	194.5923	262.7165	105.1185	2.7434
93	WT1	1500	WT	1	12	328990	329551	329759	330320	329270.5	330039.5	5:3_6:2_5:3	1	209	769	1329	3	375_99_295	                      6_6_10	744_192_580	328990_329557_329740_329759	329551_329734_329749_330320	329557_329740_329759_343396	329734_329749_330320_344149	152.5	111	1.38	7	3_2_2	1_2_2	1	3	1	0	1	1	1	1	1	329655	329655	NA	NA	                      graph_bin_annot3(12,327000,331000,c(1,2))		One-Sided + patch	664.5	248.2004	267.0474	170.0705	65.5502	2.4624
100	WT1	1500	WT	1	12	830647	830721	831136	831658	830684	831397	5:3_5:3a	1	416	713	1010	2	159_554	                      20_191	298_917	830647_830741_831136	830721_830945_831658	830741_831136_877987	830945_831658_877999	142.63	84	1.7	9	3_6	7_78	2	11	1	0	1	1	1	1	1	831040.5	831040.5	NA	NA	                      graph_bin_annot3(12,829000,832000,c(7,8))		Two-sided	505	81.6665	111.5012	134.6453	55.7115	0.1832
101	WT1	1500	WT	1	12	877987	877999	878076	878238	877993	878157	3:5_3:5a	1	78	164	250	2	44_120	                      0_0	89_239	877987_877999_878076	877999_878076_878238	877999_878076_975970	878076_878238_981911	254.67	21	12.23	2	1_1	2_12	2	12	1	0	1	1	1	1	1	878075	878075	NA	NA	                      graph_bin_annot3(12,876000,879000,c(1,2))		Two-sided	125	184.4951	152.677	184.055	93.3437	5.008
99	WT1	1500	WT	1	12	827343	827901	828622	828844	827622	828733	6:2_5:3_5:3a	1	722	1111	1500	3	288_176_647	                      0_8_378	577_343_916	827343_827901_827928_828622	827901_827920_828244_828844	827901_827928_828622_830647	827920_828244_828844_830721	1519.12	125	12.16	6	1_2_3	78_8_78	2	13	1	0	1	1	1	1	1	828177.5	828177.5	NA	NA	                      graph_bin_annot3(12,826000,829000,c(7,8))		Two-sided + patch	750	842.2747	1143.4883	1388.8504	1036.0532	20.689
95	WT1	1500	WT	1	12	421490	421733	424138	424315	421611.5	424226.5	5:3_4:4_5:3_4:4_5:3_4:4_5:3a	1	2406	2615	2824	7	454_473_296_292_492_502_106	                      229_343_0_0_266_282_0	678_603_591_585_719_722_212	421490_421962_422511_422565_423102_423416_424103_424138	421733_422168_422565_423102_423150_423821_424138_424315	421962_422511_422565_423102_423416_424103_424138_551145	422168_422565_423102_423150_423821_424138_424315_551379	160.89	235	0.68	18	3_6_1_1_3_3_1	2_2_2_2_2_2_1	2	17	1	0	1	1	1	1	1	422919	422919	NA	NA	                      graph_bin_annot3(12,420000,425000,c(1,2))		Two-sided + patch	1412	354.8751	378.7079	241.4571	129.682	2.763
103	WT1	1500	WT	1	12	1055872	1056105	1057102	1057759	1055988.5	1057430.5	(5:3)_(4:4)_(4:4aCO)	2_nonsis	998	1442	1886	3	346_1096	                      0_537	693_1654	1055872_1056105_1057102	1056105_1056565_1057759	1056105_1057102_1059350	1056565_1057759_1078177	236.9	157	1.51	11	1_10	7_7	1	3	1	1	0	1	1	0	0	1056709.5	1056709.5	NA	NA	                      graph_bin_annot3(12,1054000,1058000,c(3,4,7,8))		One-Sided Unidirectional	943	590.1432	617.7489	547.6013	675.6046	6.0296
98	WT1	1500	WT	1	12	783055	783530	785350	786201	783292.5	785775.5	(3:5)_(2:6)_(4:4)_(6:2)_(4:4aCO)	2_nonsis	1821	2483	3145	5	582_462_948_492	                      0_0_773_10	1163_924_1122_974	783055_783530_784218_785227_785350	783530_784218_784454_785340_786201	783530_784218_785227_785350_827343	784218_784454_785340_786201_827901	454.55	262	1.74	8	1_1_4_2	7_8_78_34	3	20	1	1	0	2	2	1	1	784534	784534	NA	NA	                      graph_bin_annot3(12,782000,787000,c(3,4,7,8))		One-Sided Bidirectional	1572.5	447.9802	513.0257	387.4449	426.0141	6.873
112	WT1	1500	WT	1	13	545146	545520	545520	545586	545333	545553	5:3	1	1	220	439	1	220	0	440	545146_545520	545520_545586	545520_573938	545586_573957	0.99	37	0.03	1	1	1	1	1	1	0	1	1	1	1	1	545443	545443	NA	NA	                      graph_bin_annot3(13,544000,546000,c(1,2))		One-Sided	219.5	1.9698	3.4177	3.4423	1.2089	0
106	WT1	1500	WT	1	13	50955	51084	51141	51256	51019.5	51198.5	3:5	1	58	179	300	1	179	57	301	50955_51141	51084_51256	51141_243198	51256_243413	121.41	25	4.86	2	2	8	1	2	1	0	1	1	1	1	1	51109	51109	NA	NA	                      graph_bin_annot3(13,49000,52000,c(7,8))		One-Sided	150	202.0787	179.0819	176.4612	97.7181	5.1056
111	WT1	1500	WT	1	13	540798	541071	541071	541246	540934.5	541158.5	3:5	1	1	224	447	1	224	0	448	540798_541071	541071_541246	541071_545146	541246_545520	751.66	37	20.2	1	1	8	1	2	1	0	1	1	1	1	1	541046.5	541046.5	NA	NA	                      graph_bin_annot3(13,539000,542000,c(7,8))		One-Sided	223.5	820.9371	760.3143	645.6474	865.7349	53.2846
115	WT1	1500	WT	1	13	700620	700942	701374	701606	700781	701490	3:5	1	433	709	985	1	709	432	986	700620_701374	700942_701606	701374_849562	701606_850650	911.57	82	11.12	5	5	7	1	2	1	0	1	1	1	1	1	701135.5	701135.5	NA	NA	                      graph_bin_annot3(13,699000,702000,c(7,8))		One-Sided	492.5	1167.2776	1056.5674	1324.7773	382.0838	23.9134
114	WT1	1500	WT	1	13	661888	662059	662811	663000	661973.5	662905.5	3:5_3:5a	1	753	932	1111	2	266_666	                      0_390	533_941	661888_662059_662811	662059_662421_663000	662059_662811_700620	662421_663000_700942	121.9	93	1.32	6	1_5	4_34	2	12	1	0	1	1	1	1	1	662439.5	662439.5	NA	NA	                      graph_bin_annot3(13,660000,664000,c(3,4))		Two-sided	555.5	169.3932	181.5371	272.0996	66.9105	2.1046
117	WT1	1500	WT	1	13	900142	901050	901050	901350	900596	901200	(5:3)_(4:4aCO)	2_nonsis	1	604	1207	2	604	0	1208	900142_901050	901050_901350	901050_917449	901350_924431	3.95	100	0.04	1	1	7	1	1	1	1	0	1	1	0	0	900898	900898	NA	NA	                      graph_bin_annot3(13,899000,902000,c(3,4,7,8))		One-Sided Unidirectional	603.5	2.8306	1.2064	1.1934	3.142	0
105	WT1	1500	WT	1	13	42127	43336	43336	44157	42731.5	43746.5	(6:2)_(4:4aCO)	2_nonsis	1	1015	2029	2	1015	0	2030	42127_43336	43336_44157	43336_50955	44157_51084	873.07	169	5.17	1	1	12	1	15	1	1	0	1	2	1	0	43239	43239	NA	NA	                      graph_bin_annot3(13,41000,45000,c(1,2,5,6))		Full Conversion	1014.5	1112.6884	1019.1992	743.978	565.1504	28.2458
110	WT1	1500	WT	1	13	502184	502941	502184	502941	502373.5	502751.5	(4:4aCO)	2_nonsis	0	378	756	1	0	0	0	502184	502941	540798	541071	3.45	63	0.05	0	0	0	1	100	1	1	0	1	1	0	0	502562.5	502562.5	NA	NA	                      graph_bin_annot3(13,501000,503000,c(3,4,5,6))		No Strand Transfer	378	3.626	1.4615	10.0127	3.2745	0
116	WT1	1500	WT	1	13	849562	850650	853802	854292	850106	854047	(5:3)_(4:4)_(5:3a)_(4:4aCO)	2_nonsis	3153	3941	4729	4	2063_303_1575	                      1468_195_1273	2658_411_1877	849562_852118_852415_853802	850650_852220_852529_854292	852118_852415_853802_900142	852220_852529_854292_901050	1024.59	394	2.6	19	10_3_6	1_1_127	2	32	1	1	0	1	1	0	0	852076.5	852076.5	NA	NA	                      graph_bin_annot3(13,848000,855000,c(1,2,7,8))		Two-Sided Unidirectional	2364.5	1192.9929	1050.0725	1057.2072	700.6537	55.7022
118	WT1	1500	WT	1	14	107852	108148	108148	108312	108000	108230	5:3	1	1	230	459	1	230	0	460	107852_108148	108148_108312	108148_197191	108312_197707	108.09	38	2.83	1	1	8	1	1	1	0	1	1	1	1	1	108115	108115	NA	NA	                      graph_bin_annot3(14,106000,109000,c(7,8))		One-Sided	229.5	77.2741	101.2762	83.2432	141.1067	0.6538
123	WT1	1500	WT	1	14	642568	642812	642812	643151	642689.75	642981.75	5:3	1	1	292	582	1	292	0	583	642568_642812	642812_643151	642812_699152	643151_700166	3.95	48	0.08	1	1	2	1	1	1	0	1	1	1	1	1	642835.75	642835.75	NA	NA	                      graph_bin_annot3(14,641000,644000,c(1,2))		One-Sided	291	4.5613	3.4365	11.7457	4.9182	0
119	WT1	1500	WT	1	14	197191	197707	198236	198384	197449	198310	3:5_5:3	2_nonsis	530	861	1192	2	563_298	                      81_0	1045_596	197191_197788_198236	197707_198236_198384	197788_198236_263349	198236_198384_263848	1225.95	99	12.35	5	4_1	1_18	3	30	1	0	1	1	2	2	1	197879.5	197879.5	NA	NA	                      graph_bin_annot3(14,196000,199000,c(1,2,7,8))		Two Chr	596	735.0684	850.4898	647.5349	1059.7322	37.0548
121	WT1	1500	WT	1	14	495918	496505	497369	498514	496211.5	497941.5	(4:4aCO)_(6:2)_(4:4a)	2_nonsis	865	1730	2595	3	730_1000	                      287_279	1172_1722	495918_496792_497369	496505_497090_498514	496792_497369_576450	497090_498514_577027	6.91	216	0.03	10	4_6	3478_34	1	12	1	1	0	1	1	0	0	497076.5	497076.5	NA	NA	                      graph_bin_annot3(14,494000,499000,c(3,4,7,8))		One-Sided Unidirectional	1297.5	11.8487	5.72	6.8166	9.9511	0
120	WT1	1500	WT	1	14	263349	263848	263349	263848	263474	263723	(4:4aCO)	2_nonsis	0	249	498	1	0	0	0	263349	263848	495918	496505	658.38	41	15.88	0	0	0	1	100	1	1	0	1	1	0	0	263598.5	263598.5	NA	NA	                      graph_bin_annot3(14,262000,264000,c(1,2,5,6))		No Strand Transfer	249	645.8488	438.2032	505.8754	127.3156	8.4348
124	WT1	1500	WT	1	14	699152	700166	699152	700166	699406	699912	(4:4aCO)	2_nonsis	0	506	1013	1	0	0	0	699152	700166	781274	784333	650.98	84	7.72	0	0	0	1	100	1	1	0	1	1	0	0	699659	699659	NA	NA	                      graph_bin_annot3(14,698000,701000,c(3,4,7,8))		No Strand Transfer	506.5	531.7844	568.2587	550.6698	142.4512	10.5176
126	WT1	1500	WT	1	15	103968	103993	103993	104098	103980.5	104045.5	5:3	1	1	65	129	1	65	0	130	103968_103993	103993_104098	103993_105555	104098_105843	229	11	21.32	1	1	3	1	1	1	0	1	1	1	1	1	104013	104013	NA	NA	                      graph_bin_annot3(15,102000,105000,c(3,4))		One-Sided	64.5	294.2421	273.7368	272.2305	168.2536	7.7994
138	WT1	1500	WT	1	15	825345	826024	826154	826212	825684.75	826182.75	5:3	1	131	498	866	1	498	130	867	825345_826154	826024_826212	826154_841912	826212_843188	909.6	72	12.61	5	5	1	1	1	1	0	1	1	1	1	1	825933.75	825933.75	NA	NA	                      graph_bin_annot3(15,824000,827000,c(1,2))		One-Sided	433	1069.1338	1361.6888	1118.5016	2847.466	43.6766
128	WT1	1500	WT	1	15	217333	217521	217521	218142	217427.25	217831.25	3:5	1	1	404	808	1	404	0	809	217333_217521	217521_218142	217521_273461	218142_273775	5.43	67	0.08	1	1	3	1	2	1	0	1	1	1	1	1	217629.25	217629.25	NA	NA	                      graph_bin_annot3(15,216000,219000,c(3,4))		One-Sided	404	12.7174	9.6852	17.0889	10.1695	0.0516
