id	Meiosis	threshold	Genotype	GenotypeID	chr	start5	start3	stop5	stop3	debut	fin	type	chromatids	len_min	len_mid	len_max	nb_seg	seg_len_mid	seg_len_min	seg_len_max	seg_start5	seg_start3	seg_stop5	seg_stop3	PanHpM	GenomeHpM	Obs_Exp_HpM	nb_snp	seg_nb_SNP	SpAff	groupe	classe	LSB	LCO	LNCO	CutMin	CutMax	MaxNCO	MinNCO	midpoint	midpoint1	midpoint2	midpoint3	commande	Notes	B_type	extend	LocalEventHpM_NWT	LocalEventHpM_Ntel	LocalEventHpM_Ntkd	LocalEventHpM_SFA	LocalEventHpM_DC
111	WT4	1500	WT	4	12	168861	169124	171335	171872	168992.5	171603.5	(6:2)_(5:3)_(6:2)_(5:3)_(4:4aCO)	2_nonsis	2212	2611	3010	5	412_447_219_1532	                      53_209_0_1055	772_685_438_2010	168861_169177_169842_169862_171335	169124_169633_169862_170280_171872	169177_169842_169862_171335_234378	169633_169862_170280_171872_234633	67.62	251	0.27	22	2_5_1_14	34_6_6_6	1	12	1	1	0	1	1	0	0	170298	170298	NA	NA	                      graph_bin_annot3(12,167000,172000,c(3,4,5,6))		One-Sided Unidirectional	1505	74.0277	72.2958	74.8011	29.7416	0.1384
125	WT4	1500	WT	4	12	1009176	1009478	1011952	1012226	1009327	1012089	(3:5)_(2:6)_(4:4aCO)_(2:6)_(4:4a)	2_nonsis	2475	2762	3049	5	1117_952_548_146	                      241_1_314_0	1993_1902_782_291	1009176_1009719_1011170_1011935_1011952	1009478_1011169_1011621_1011952_1012226	1009719_1011170_1011935_1011952_1059350	1011169_1011621_1011952_1012226_1078177	1588.71	254	6.26	15	9_2_3_1	8_7_12_12	1	12	1	1	0	1	1	0	0	1010708	1010708	NA	NA	                      graph_bin_annot3(12,1008000,1013000,c(1,2,7,8))		One-Sided Unidirectional	1524.5	1305.1241	1348.5652	929.3908	1160.345	29.2048
107	WT4	1500	WT	4	12	28820	29085	30375	30558	28952.5	30466.5	(5:3)_(6:2)_(5:3)_(3:5)_(4:4aCO)	2_nonsis	1291	1514	1737	5	740_202_297_275	                      527_8_0_0	953_396_594_550	28820_29612_29781_30008_30375	29085_29773_30008_30375_30558	29612_29781_30008_30375_97654	29773_30008_30375_30558_98056	316.85	145	2.19	7	3_2_1_1	2_1_1_56	3	20	1	1	0	2	2	1	1	29709.5	29709.5	NA	NA	                      graph_bin_annot3(12,27000,31000,c(1,2,5,6))		One-Sided Bidirectional	868.5	527.9253	606.1711	567.1745	211.1688	14.9116
113	WT4	1500	WT	4	12	253941	254321	256727	257091	254131	256909	(5:3)_(6:2)_(5:3)_(3:5)_(4:4aCO)	2_nonsis	2407	2778	3149	5	822_448_290_1218	                      452_183_162_991	1193_712_419_1444	253941_254773_255317_255647_256727	254321_255134_255485_255736_257091	254773_255317_255647_256727_280412	255134_255485_255736_257091_281289	62.68	262	0.24	17	3_2_3_9	6_5_5_12	3	20	1	1	0	2	2	1	1	255520	255520	NA	NA	                      graph_bin_annot3(12,252000,258000,c(1,2,5,6))		One-Sided Bidirectional	1574.5	88.7213	127.1156	96.5414	78.9562	0.2552
135	WT4	1500	WT	4	13	860181	861184	861520	862065	860682.5	861792.5	(6:2)_(5:3)_(4:4aCO)	2_nonsis	337	1110	1883	3	512_598	                      0_315	1024_881	860181_861184_861520	861184_861205_862065	861184_861520_917449	861205_862065_924431	1057.16	157	6.74	3	1_2	12_5	1	8	1	1	0	1	1	0	0	861237.5	861237.5	NA	NA	                      graph_bin_annot3(13,859000,863000,c(1,2,5,6))		One-Sided Unidirectional	941.5	1138.415	1123.9013	914.043	970.5381	49.5852
129	WT4	1500	WT	4	13	318454	318678	318678	319105	318565.75	318891.75	(6:2)_(4:4aCO)	2_nonsis	1	326	650	2	326	0	651	318454_318678	318678_319105	318678_510379	319105_510599	73.04	54	1.35	1	1	56	1	15	1	1	0	1	2	1	0	318728.75	318728.75	NA	NA	                      graph_bin_annot3(13,317000,320000,c(5,6,7,8))		Full Conversion	325	88.8273	99.9937	80.8586	9.1052	0
138	WT4	1500	WT	4	14	196834	197191	198392	198574	197012.75	198482.75	5:3_4:4_6:2_5:3a	1	1202	1470	1739	4	436_327_236_471	                      0_57_0_156	873_597_472_786	196834_197191_197764_197788_198392	197191_197707_197788_198236_198574	197191_197764_197788_198392_317360	197707_197788_198236_198574_317738	1503.82	145	10.39	8	1_3_1_3	4_4_34_4	2	23	1	0	1	1	1	1	1	197747.75	197747.75	NA	NA	                      graph_bin_annot3(14,195000,199000,c(3,4))		Two-sided + patch	869.5	975.6244	1141.4499	916.2415	2724.2216	52.0296
139	WT4	1500	WT	4	14	317360	317738	317738	317977	317549.25	317857.25	(2:6)_(4:4aCO)	2_nonsis	1	308	616	2	308	0	617	317360_317738	317738_317977	317738_427278	317977_427295	483.67	51	9.43	1	1	56	1	16	1	1	0	1	2	1	0	317703.25	317703.25	NA	NA	                      graph_bin_annot3(14,316000,318000,c(3,4,5,6))		Full Conversion	308	229.5583	243.4365	276.7586	424.1194	0.6612
144	WT4	1500	WT	4	14	715182	715380	716325	716522	715281.25	716423.25	(2:6)_(3:5)_(3:5a)_(5:3)_(4:4aCO)	3	946	1142	1339	0	330_296_279_238	                      50_0_33_9	609_592_525_467	715182_715430_715791_716055_716325	715380_715791_716022_716316_716522	715430_715791_716055_716325_781274	715791_716022_716316_716522_784333	210.25	111	1.89	8	3_1_2_2	12_346_56_15	0	2	2	1	1	2	2	1	1	715852.25	715566.75	716137.75	NA	                      graph_bin_annot3(14,714000,717000,c(1,2,3,4,5,6))		>2 Chr CO	669.5	256.9298	180.7401	262.0456	222.0653	3.6606
159	WT4	1500	WT	4	15	987247	987667	989301	989690	987457.25	989495.25	3:5_4:4_2:6	1	1635	2038	2442	3	417_897_724	                      0_590_430	834_1204_1019	987247_987667_988671_989301	987667_988081_988871_989690	987667_988671_989301_1018594	988081_988871_989690_1018791	1307.88	203	6.43	10	1_2_7	6_6_56	1	8	1	0	1	1	1	1	1	988476.25	988476.25	NA	NA	                      graph_bin_annot3(15,986000,990000,c(5,6))		Full Conversion	1221	1500.9755	1846.3251	1357.1832	1133.375	50.718
145	WT4	1500	WT	4	15	83853	84190	84388	84463	84021.5	84425.5	(2:6)_(3:5)_(4:4aCO)	2_nonsis	199	404	609	3	276_128	                      36_18	517_237	83853_84226_84388	84190_84370_84463	84226_84388_169851	84370_84463_170112	2.47	51	0.05	4	2_2	12_6	1	10	1	1	0	1	1	0	0	84223.5	84223.5	NA	NA	                      graph_bin_annot3(15,82000,85000,c(1,2,5,6))		One-Sided Unidirectional	304.5	8.8293	7.7288	5.9376	8.1865	0
155	WT4	1500	WT	4	15	670328	670429	671153	671534	670378.5	671343.5	(3:5)_(4:4)_(2:6)_(3:5)_(4:4aCO)	2_nonsis	725	965	1205	5	92_278_334_261	                      0_80_108_0	185_475_560_522	670328_670429_670593_671012_671153	670429_670513_670904_671153_671534	670429_670593_671012_671153_690980	670513_670904_671153_671534_691843	664.31	100	6.62	7	1_2_3_1	8_8_78_7	1	12	1	1	0	1	1	0	0	670861	670861	NA	NA	                      graph_bin_annot3(15,669000,672000,c(5,6,7,8))		One-Sided Unidirectional	602.5	410.9282	482.7483	326.1387	675.9005	18.757
148	WT4	1500	WT	4	15	284521	284983	285010	285417	284751.75	285213.75	(6:2)_(4:4aCO)	2_nonsis	28	462	895	2	462	27	896	284521_285010	284983_285417	285010_314514	285417_315191	2.47	75	0.03	2	2	34	1	15	1	1	0	1	2	1	0	284982.75	284982.75	NA	NA	                      graph_bin_annot3(15,283000,286000,c(3,4,5,6))		Full Conversion	447.5	7.5019	5.1769	15.52	2.884	0
157	WT4	1500	WT	4	15	768001	768090	768429	768642	768045.5	768535.5	(6:2)_(4:4aCO)	2_nonsis	340	490	640	2	490	339	641	768001_768429	768090_768642	768429_859587	768642_859763	619.89	53	11.63	3	3	34	1	15	1	1	0	1	2	1	0	768290.5	768290.5	NA	NA	                      graph_bin_annot3(15,767000,769000,c(1,2,3,4))		Full Conversion	320	532.5706	786.6838	680.8385	653.7183	15.3248
162	WT4	1500	WT	4	16	73929	74327	74937	75355	74128	75146	(3:5)_(2:6)_(4:4aCO)	2_nonsis	611	1018	1425	3	478_540	                      0_53	955_1028	73929_74327_74937	74327_74884_75355	74327_74937_142047	74884_75355_142339	648.51	119	5.47	4	1_3	3_4	1	9	1	1	0	1	1	0	0	74637	74637	NA	NA	                      graph_bin_annot3(16,72000,76000,c(1,2,3,4))		One-Sided Unidirectional	712.5	1002.7385	1112.3241	1092.2511	1106.7483	36.7274
161	WT4	1500	WT	4	16	21980	22097	22571	22695	22038.75	22632.75	(4:4ai)_(4:4bCO)_(2:6)_(4:4b)	2_nonsis	475	594	714	4	210_132_252	                      95_69_183	324_196_322	21980_22192_22373_22571	22097_22304_22388_22695	22192_22373_22571_73929	22304_22388_22695_74327	179.65	59	3.02	11	2_4_5	38_47_34	1	11	1	1	0	1	1	0	0	22335.75	22335.75	NA	NA	                      graph_bin_annot3(16,20000,23000,c(3,4,7,8))		Sym 4:4	357	355.2674	425.1019	281.6135	160.8757	10.8624
169	WT4	1500	WT	4	16	431177	431368	432538	433340	431272.75	432938.75	(3:5)_(4:4)_(2:6)_(3:5)_(4:4aCO)	2_nonsis	1171	1666	2162	5	386_619_32_628	                      270_588_0_205	503_650_65_1052	431177_431638_432268_432288_432538	431368_431680_432288_432333_433340	431638_432268_432288_432538_521328	431680_432288_432333_433340_521940	978.2	180	5.43	22	5_12_1_4	3_3_34_4	1	12	1	1	0	1	1	0	0	432105.75	432105.75	NA	NA	                      graph_bin_annot3(16,430000,434000,c(3,4,7,8))		One-Sided Unidirectional	1081	513.7397	584.5264	715.0536	791.8364	17.962
173	WT4	1500	WT	4	16	789665	789882	790026	790660	789773.25	790343.25	(6:2)_(4:4aCO)	2_nonsis	145	570	994	2	570	144	995	789665_790026	789882_790660	790026_921352	790660_921490	242.33	83	2.93	3	3	78	1	15	1	1	0	1	2	1	0	790058.25	790058.25	NA	NA	                      graph_bin_annot3(16,788000,791000,c(3,4,7,8))		Full Conversion	497	223.4167	282.6735	160.9126	91.6591	7.5836
170	WT4	1500	WT	4	16	521328	521940	523749	523800	521634.25	523774.25	(2:6)_(3:5)_(5:3)_(6:2)_(5:3a)_(4:4aCO)	2_nonsis	1810	2140	2471	6	1032_368_602_83_54	                      570_137_473_0_0	1495_600_732_166_108	521328_522510_522960_523583_523692_523749	521940_522823_523110_523692_523749_523800	522510_522960_523583_523692_523749_678709	522823_523110_523692_523749_523800_678816	10.36	206	0.05	14	4_2_6_1_1	78_5_78_6_8	3	20	1	1	0	2	2	1	1	522704.25	522704.25	NA	NA	                      graph_bin_annot3(16,520000,524000,c(5,6,7,8))		Two-Sided Bidirectional	1235.5	6.9724	2.7968	2.1048	7.4484	0
3	WT5	1500	WT	5	1	80946	81253	82379	83613	81099.75	82995.75	(2:6)_(4:4aCO)_(2:6)_(3:5)_(4:4a)	2_nonsis	1127	1896	2666	5	356_192_440_908	                      53_0_385_280	658_385_495_1537	80946_81306_81604_82076_82379	81253_81604_81691_82099_83613	81306_81604_82076_82379_167179	81604_81691_82099_83613_170726	900.71	222	4.06	13	2_1_4_6	34_78_78_7	1	12	1	1	0	1	1	0	0	82047.75	82047.75	NA	NA	                      graph_bin_annot3(1,79000,84000,c(3,4,7,8))		One-Sided Unidirectional	1333	780.0046	608.2406	787.7775	586.0996	32.2258
2	WT5	1500	WT	5	1	68739	68869	68959	69112	68803.75	69035.75	(6:2)_(4:4aCO)	2_nonsis	91	232	372	2	232	90	373	68739_68959	68869_69112	68959_80946	69112_81253	11.84	31	0.38	2	2	12	1	15	1	1	0	1	2	1	0	68919.75	68919.75	NA	NA	                      graph_bin_annot3(1,67000,70000,c(1,2,7,8))		Full Conversion	186	34.3001	43.5069	55.5962	43.2851	0.3926
13	WT5	1500	WT	5	3	38706	38814	43346	43513	38759.75	43429.75	(5:3)_(6:2)_(5:3)_(4:4)_(5:3a)_(4:4)_(6:2a)_(5:3b)_(4:4)	2_sis	4533	4670	4806	0	643_129_802_172_306_840_907_871	                      467_0_755_0_0_464_567_648	819_258_849_343_613_1215_1247_1094	38706_39281_39525_40294_40374_40637_41451_42419_43346	38814_39525_39539_40374_40637_40987_41852_42698_43513	39281_39525_40294_40374_40637_41451_42419_43346_156960	39525_39539_40374_40637_40987_41852_42698_43513_157485	805.46	400	2.01	35	5_1_12_1_1_6_3_6	7_8_8_7_2_2_12_2	0	1	2	0	2	2	2	2	2	41094.75	39927.25	42262.25	NA	                      graph_bin_annot3(3,37000,44000,c(1,2,7,8))		2-sis NCO	2403	2420.4683	2296.8085	1820.9433	878.348	72.103
40	WT5	1500	WT	5	4	1385323	1385522	1385858	1385998	1385422.25	1385928.25	3:5_2:6	1	337	506	674	2	336_170	                      149_12	523_327	1385323_1385671_1385858	1385522_1385846_1385998	1385671_1385858_1419231	1385846_1385998_1419258	700.83	56	12.49	6	4_2	8_7	1	8	1	0	1	1	1	1	1	1385675.25	1385675.25	NA	NA	                      graph_bin_annot3(4,1384000,1386000,c(7,8))		Full Conversion	337	292.2189	283.6901	299.1217	155.8232	3.3022
26	WT5	1500	WT	5	4	325337	326208	326416	326469	325772.5	326442.5	2:6_3:5	1	209	670	1131	2	540_130	                      2_0	1079_259	325337_326210_326416	326208_326416_326469	326210_326416_506865	326416_326469_507055	53.3	94	0.57	3	2_1	78_8	1	8	1	0	1	1	1	1	1	326107.5	326107.5	NA	NA	                      graph_bin_annot3(4,324000,327000,c(7,8))		Full Conversion	565.5	63.0055	49.7045	46.3269	8.9575	0.2416
24	WT5	1500	WT	5	4	238389	239462	239693	239755	238925.75	239723.75	2:6_3:5	1	232	798	1365	2	548_251	                      0_209	1095_293	238389_239462_239693	239462_239484_239755	239462_239693_295526	239484_239755_295601	270.46	114	2.38	4	1_3	78_7	1	8	1	0	1	1	1	1	1	239324.75	239324.75	NA	NA	                      graph_bin_annot3(4,237000,240000,c(7,8))		Full Conversion	682.5	146.6749	142.666	209.4845	160.5385	1.4508
33	WT5	1500	WT	5	4	913973	914816	915507	916363	914394.75	915934.75	(3:5)_(2:6)_(4:4aCO)	2_nonsis	692	1540	2389	3	766_774	                      127_129	1405_1420	913973_914943_915507	914816_915378_916363	914943_915507_929665	915378_916363_930059	123.39	199	0.62	6	2_4	3_4	1	9	1	1	0	1	1	0	0	915164.75	915164.75	NA	NA	                      graph_bin_annot3(4,912000,917000,c(3,4,7,8))		One-Sided Unidirectional	1194.5	201.5847	212.2488	202.0556	70.8958	4.3242
36	WT5	1500	WT	5	4	1149565	1149773	1153177	1153699	1149669	1153438	(3:5)_(2:6)_(4:4aCO)	2_nonsis	3405	3769	4133	3	1178_2591	                      918_2174	1438_3008	1149565_1150691_1153177	1149773_1151003_1153699	1150691_1153177_1242241	1151003_1153699_1242658	697.87	344	2.03	15	10_5	3_4	1	9	1	1	0	1	1	0	0	1151553.5	1151553.5	NA	NA	                      graph_bin_annot3(4,1148000,1154000,c(3,4,5,6))		One-Sided Unidirectional	2066.5	519.0341	474.6185	591.7732	559.9247	9.3532
25	WT5	1500	WT	5	4	295526	295601	297184	297889	295563.5	297536.5	(5:3)_(4:4)_(6:2)_(4:4aCO)	2_nonsis	1584	1973	2362	4	608_394_970	                      498_95_391	718_694_1550	295526_296099_296339_297184	295601_296244_296793_297889	296099_296339_297184_325337	296244_296793_297889_326208	210.74	197	1.07	11	4_3_4	2_2_12	1	12	1	1	0	1	1	0	0	296550	296550	NA	NA	                      graph_bin_annot3(4,294000,298000,c(1,2,5,6))		One-Sided Unidirectional	1181	144.8247	150.4426	177.2027	958.7514	0.5932
35	WT5	1500	WT	5	4	981096	992912	994230	994605	987003.75	994417.75	(5:3)_(6:2)_(5:3)_(6:2)_(4:4aCO)	2_nonsis	1319	7414	13508	5	5940_134_1106_235	                      0_51_1007_0	11879_216_1204_470	981096_992912_993026_994135_994230	992912_992975_993128_994230_994605	992912_993026_994135_994230_1149565	992975_993128_994230_994605_1149773	343.5	1125	0.31	13	1_3_8_1	3_4_4_4	1	12	1	1	0	1	1	0	0	990710.75	990710.75	NA	NA	                      graph_bin_annot3(4,980000,995000,c(3,4,5,6))		One-Sided Unidirectional	6754	424.8968	410.9038	548.1122	656.8346	2.3112
31	WT5	1500	WT	5	4	685189	685461	686232	686560	685325	686396	(5:3)_(6:2)_(5:3)_(6:2)_(5:3)_(4:4aCO)	2_nonsis	772	1071	1370	6	423_57_282_98_212	                      247_0_216_1_0	599_114_348_194_423	685189_685708_685788_686038_686137_686232	685461_685788_685822_686136_686232_686560	685708_685788_686038_686137_686232_791869	685788_685822_686136_686232_686560_792541	24.68	114	0.22	13	6_1_3_2_1	234_2_2_2_2	1	12	1	1	0	1	1	0	0	685860.5	685860.5	NA	NA	                      graph_bin_annot3(4,684000,687000,c(1,2,3,4))		One-Sided Unidirectional	685	25.3435	26.666	23.2473	50.4966	0
29	WT5	1500	WT	5	4	557710	557899	557899	558895	557804.75	558396.75	(6:2)_(4:4aCO)	2_nonsis	1	592	1184	2	592	0	1185	557710_557899	557899_558895	557899_628602	558895_629487	17.27	99	0.18	1	1	34	1	15	1	1	0	1	2	1	0	558100.75	558100.75	NA	NA	                      graph_bin_annot3(4,556000,559000,c(1,2,3,4))		Full Conversion	592	30.8856	31.0681	29.3699	12.2814	0.2352
43	WT5	1500	WT	5	4	1446531	1446589	1448100	1448237	1446560.25	1448168.25	(3:5)_(4:4aCO)_(5:3)_(6:2)_(5:3)_(4:4a)	2_nonsis	1512	1608	1705	6	529_92_82_240_665	                      478_38_18_17_406	580_146_147_463_924	1446531_1447067_1447149_1447231_1447313_1448100	1446589_1447111_1447213_1447296_1447694_1448237	1447067_1447149_1447231_1447313_1448100_1474578	1447111_1447213_1447296_1447694_1448237_1475979	562.14	142	3.96	22	8_2_2_3_7	8_347_7_8_8	3	20	1	1	0	2	2	1	1	1447364.25	1447364.25	NA	NA	                      graph_bin_annot3(4,1445000,1449000,c(3,4,7,8))		One-Sided Bidirectional	852.5	333.7049	289.6264	369.9062	97.6772	4.4894
41	WT5	1500	WT	5	4	1419231	1419258	1422008	1422450	1419244.75	1422228.75	(5:3)_(6:2)_(4:4aCO)_(5:3)_(2:6)_(4:4CO)_(5:3a)_(4:4)	2_nonsis	2751	2984	3218	0	68_129_306_599_408_914_562	                      0_0_0_0_0_839_306	135_258_612_1198_816_988_817	1419231_1419258_1419366_1419516_1419978_1420714_1421633_1422008	1419258_1419366_1419516_1419978_1420714_1420794_1421702_1422450	1419258_1419366_1419516_1419978_1420714_1421633_1422008_1433930	1419366_1419516_1419978_1420714_1420794_1421702_1422450_1434367	1763.91	268	6.58	27	1_1_1_1_1_15_7	3_4_78_478_378_78_4	0	3	2	0	2	2	2	2	2	1420736.75	1419990.75	1421482.75	NA	                      graph_bin_annot3(4,1418000,1423000,c(3,4,7,8))	Not dCO, 2 NCOs	2-sis NCO	1609	1570.1596	1602.1223	1195.047	2726.612	80.4552
46	WT5	1500	WT	5	5	54453	55841	56315	56775	55147	56545	5:3_6:2	1	475	1398	2321	2	1096_302	                      330_0	1862_604	54453_56171_56315	55841_56315_56775	56171_56315_76325	56315_56775_76357	189.52	193	0.98	8	7_1	1_2	1	7	1	0	1	1	1	1	1	55846	55846	NA	NA	                      graph_bin_annot3(5,53000,57000,c(1,2))		Full Conversion	1160.5	322.3547	323.9686	173.4055	410.6832	4.9686
60	WT5	1500	WT	5	5	521007	521844	523260	523683	521425.5	523471.5	3:5_2:6_3:5_3:5a	1	1417	2046	2675	4	790_338_527_392	                      166_0_215_0	1414_675_839_783	521007_522010_522421_522900_523260	521844_522421_522685_523260_523683	522010_522421_522900_523260_559174	522421_522685_523260_523683_559301	501.44	223	2.25	11	4_1_5_1	7_8_8_78	2	14	1	0	1	1	1	1	1	522448.5	522448.5	NA	NA	                      graph_bin_annot3(5,520000,524000,c(7,8))		Two-sided + patch	1337.5	986.0113	868.467	679.6125	135.639	12.334
52	WT5	1500	WT	5	5	269226	269239	271215	271319	269232.75	271266.75	3:5_4:4_3:5_2:6_3:5a	1	1977	2034	2092	5	783_45_272_471_463	                      743_0_141_20_80	823_90_404_922_846	269226_269982_270049_270213_270473_271215	269239_270049_270072_270453_271135_271319	269982_270049_270213_270473_271215_317278	270049_270072_270453_271135_271319_317359	11.84	174	0.07	13	3_1_2_3_4	1_1_1_2_1	2	22	1	0	1	1	1	1	1	270249.75	270249.75	NA	NA	                      graph_bin_annot3(5,268000,272000,c(1,2))		Two-sided + patch	1046	17.9997	13.4768	19.3658	21.9177	0
58	WT5	1500	WT	5	5	467618	467945	468269	468715	467781.75	468491.75	(5:3)_(6:2)_(4:4aCO)	2_nonsis	325	710	1096	3	470_240	                      289_0	651_481	467618_468234_468269	467945_468269_468715	468234_468269_473209	468269_468715_473281	534.5	91	5.86	4	3_1	7_8	1	7	1	1	0	1	1	0	0	468136.75	468136.75	NA	NA	                      graph_bin_annot3(5,466000,469000,c(3,4,7,8))		One-Sided Unidirectional	548	305.8631	319.7132	410.5804	317.4178	3.5062
45	WT5	1500	WT	5	5	14360	14411	15698	15888	14385.25	15793.25	(3:5)_(2:6)_(3:5)_(4:4aCO)	2_nonsis	1288	1408	1527	4	912_59_436	                      850_0_319	975_118_553	14360_15261_15335_15698	14411_15335_15379_15888	15261_15335_15698_54453	15335_15379_15888_55841	9.38	127	0.07	26	14_1_11	1_2_2	1	12	1	1	0	1	1	0	0	15089.25	15089.25	NA	NA	                      graph_bin_annot3(5,13000,16000,c(1,2,7,8))		One-Sided Unidirectional	763.5	11.0591	11.1807	9.0229	8.7768	0
48	WT5	1500	WT	5	5	98381	98507	101819	102185	98444	102002	(3:5)_(2:6)_(3:5)_(2:6)_(3:5)_(3:5a)_(4:4aCO)_(5:3)_(4:4a)	2_nonsis	3313	3558	3803	9	662_22_20_92_1422_489_343_508	                      584_4_0_15_1005_0_0_115	739_41_40_170_1839_978_686_900	98381_99091_99124_99132_99179_100307_101018_101285_101819	98507_99120_99132_99164_99302_101018_101285_101704_102185	99091_99124_99132_99179_100307_101018_101285_101819_153026	99120_99132_99164_99302_101018_101285_101704_102185_153129	398.78	317	1.26	21	3_2_1_3_8_1_1_2	4_3_3_3_3_13_2_3	3	20	1	1	0	2	2	1	1	100223	100223	NA	NA	                      graph_bin_annot3(5,97000,103000,c(1,2,3,4))		Two-Sided Bidirectional	1901.5	542.8736	468.3389	640.0965	473.6856	8.713
62	WT5	1500	WT	5	6	39419	39674	42233	42308	39546.5	42270.5	(2:6)_(3:5)_(4:4aCO)	2_nonsis	2560	2724	2888	3	852_1872	                      558_1669	1145_2076	39419_40232_42233	39674_40564_42308	40232_42233_95054	40564_42308_95140	157.93	240	0.66	16	5_11	34_1	1	10	1	1	0	1	1	0	0	40908.5	40908.5	NA	NA	                      graph_bin_annot3(6,38000,43000,c(1,2,3,4))		One-Sided Unidirectional	1444	270.5796	220.9949	192.0453	151.2597	5.3054
64	WT5	1500	WT	5	6	204282	204454	205576	205932	204368	205754	(3:5)_(4:4)_(3:5)_(6:2)_(4:4)_(3:5)_(4:4aCO)	3	1123	1386	1649	0	684_30_109_94_60_410	                      592_0_0_0_0_181	776_59_218_188_119_639	204282_205046_205058_205105_205276_205293_205576	204454_205058_205105_205276_205293_205395_205932	205046_205058_205105_205276_205293_205576_239986	205058_205105_205276_205293_205395_205932_240940	470.84	137	3.43	21	14_1_1_1_1_3	7_7_7_347_34_7	0	2	2	1	1	2	2	1	1	205061	204714.5	205407.5	NA	                      graph_bin_annot3(6,203000,206000,c(3,4,5,6,7,8))		>2 Chr CO	824.5	305.4857	257.8723	452.0082	535.0286	10.522
77	WT5	1500	WT	5	7	1021857	1022119	1022387	1022413	1021988	1022400	6:2_5:3	1	269	412	555	2	260_152	                      77_86	444_217	1021857_1022196_1022387	1022119_1022301_1022413	1022196_1022387_1063629	1022301_1022413_1064130	178.66	46	3.87	7	3_4	34_3	1	7	1	0	1	1	1	1	1	1022194	1022194	NA	NA	                      graph_bin_annot3(7,1020000,1023000,c(3,4))		Full Conversion	277.5	173.2621	181.4594	141.1093	360.0203	1.666
69	WT5	1500	WT	5	7	427020	427215	428022	428152	427117.25	428087.25	6:2	1	808	970	1131	1	970	807	1132	427020_428022	427215_428152	428022_470964	428152_471870	82.91	94	0.88	6	6	78	1	10	1	0	1	1	1	1	1	427602.25	427602.25	NA	NA	                      graph_bin_annot3(7,426000,429000,c(7,8))		Full Conversion	565.5	113.7952	125.8561	157.4028	46.6564	0.8904
72	WT5	1500	WT	5	7	610674	611145	611510	612267	610909.5	611888.5	(2:6)_(4:4)_(3:5)_(4:4aCO)	2_nonsis	366	979	1592	4	345_180_454	                      69_63_0	621_296_909	610674_611214_611358_611510	611145_611295_611510_612267	611214_611358_611510_732583	611295_611510_612267_733088	8.88	133	0.07	5	2_2_1	34_34_4	1	12	1	1	0	1	1	0	0	611399	611399	NA	NA	                      graph_bin_annot3(7,609000,613000,c(1,2,3,4))		One-Sided Unidirectional	796	16.9617	8.3084	24.5774	13.6117	0.0516
